com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,diocese,religion,religion_not_stated,persons,12664
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,catholic,persons,805190
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,church_of_ireland,persons,219784
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,methodist_church_in_ireland,persons,44735
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,no_religion,persons,330984
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,other_christian_including_christian_related,persons,130375
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,other_religions,persons,25543
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,presbyterian_church_in_ireland,persons,316135
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern Ireland,nation,religion,religion_not_stated,persons,30504
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_0_4_years,persons,3572.699146
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_10_14_years,persons,3790.3077421
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_15_19_years,persons,3287.2259714
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_20_24_years,persons,3198.5885975
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_25_29_years,persons,3695.9008745
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_30_34_years,persons,4066.0700893
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_35_39_years,persons,3731.0977799
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_40_44_years,persons,3199.4664936
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_45_49_years,persons,3012.4433749
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_50_54_years,persons,3274.0111508
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_55_59_years,persons,3588.8729051
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_5_9_years,persons,3916.3950696
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_60_64_years,persons,3028.532264
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_65_69_years,persons,2172.374698
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_70_74_years,persons,1796.7043957
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_75_79_years,persons,1589.7696053
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_80_84_years,persons,1083.3449376
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-five-year,age_85_plus_years,persons,1001.831839
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_0_4_years,persons,30215
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_10_14_years,persons,34409
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_15_19_years,persons,30819
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_20_24_years,persons,28614
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_25_29_years,persons,31052
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_30_34_years,persons,34019
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_35_39_years,persons,34132
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_40_44_years,persons,33040
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_45_49_years,persons,33571
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_50_54_years,persons,37256
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_55_59_years,persons,36947
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_5_9_years,persons,33360
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_60_64_years,persons,32020
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_65_69_years,persons,26033
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_70_74_years,persons,23247
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_75_79_years,persons,18683
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_80_84_years,persons,12474
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-five-year,age_85_plus_years,persons,11061
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_0_4_years,persons,113882
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_10_14_years,persons,126937
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_15_19_years,persons,113265
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_20_24_years,persons,111373
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_25_29_years,persons,116455
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_30_34_years,persons,126055
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_35_39_years,persons,127195
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_40_44_years,persons,122144
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_45_49_years,persons,121558
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_50_54_years,persons,130918
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_55_59_years,persons,129491
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_5_9_years,persons,124453
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_60_64_years,persons,113092
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_65_69_years,persons,93481
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_70_74_years,persons,83531
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_75_79_years,persons,66319
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_80_84_years,persons,43844
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-five-year,age_85_plus_years,persons,39416
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_0_years,persons,688.96330150000006
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_10_years,persons,781.630639
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_11_years,persons,814.5385619
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_12_years,persons,729.0312235
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_13_years,persons,748.1743084
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_14_years,persons,716.9330093
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_15_years,persons,708.4050558
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_16_years,persons,687.7363369
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_17_years,persons,666.3629862
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_18_years,persons,622.2411194
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_19_years,persons,602.4804731
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_1_year,persons,674.1668019
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_20_years,persons,590.8615616
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_21_years,persons,650.2762292
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_22_years,persons,687.0412738
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_23_years,persons,640.595436
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_24_years,persons,629.8140969
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_25_years,persons,653.591625
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_26_years,persons,752.2016802
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_27_years,persons,742.0320545
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_28_years,persons,743.0203456
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_29_years,persons,805.0551692
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_2_years,persons,730.9258873
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_30_years,persons,788.8423885
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_31_years,persons,830.6748649
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_32_years,persons,840.4418241
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_33_years,persons,828.047959
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_34_years,persons,778.0630528
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_35_years,persons,785.0344647
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_36_years,persons,775.7669777
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_37_years,persons,715.0180183
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_38_years,persons,767.6151358
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_39_years,persons,687.6631834
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_3_years,persons,720.6199651
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_40_years,persons,712.8094634
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_41_years,persons,706.7449112
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_42_years,persons,624.6607943
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_43_years,persons,608.026152
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_44_years,persons,547.2251727
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_45_years,persons,600.8732297
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_46_years,persons,594.6686509
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_47_years,persons,622.7271169
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_48_years,persons,616.8689673
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_49_years,persons,577.3054101
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_4_years,persons,758.0231902
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_50_years,persons,653.7563375
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_51_years,persons,637.9116112
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_52_years,persons,639.3830302
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_53_years,persons,678.4140328
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_54_years,persons,664.5461391
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_55_years,persons,758.845884
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_56_years,persons,740.3673923
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_57_years,persons,715.9307782
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_58_years,persons,731.1476074
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_59_years,persons,642.5812432
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_5_years,persons,760.6150699
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_60_years,persons,700.385168
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_61_years,persons,599.8967365
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_62_years,persons,599.1591665
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_63_years,persons,591.0167674
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_64_years,persons,538.0744256
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_65_years,persons,508.5222945
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_66_years,persons,465.3738611
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_67_years,persons,417.9975263
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_68_years,persons,410.4066887
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_69_years,persons,370.0743274
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_6_years,persons,773.3139652
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_70_years,persons,368.441231
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_71_years,persons,353.3252408
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_72_years,persons,350.7891864
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_73_years,persons,347.0105295
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_74_years,persons,377.138208
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_75_years,persons,320.3604376
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_76_years,persons,313.7517147
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_77_years,persons,353.3781182
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_78_years,persons,304.4430277
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_79_years,persons,297.8363071
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_7_years,persons,738.2583478
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_80_years,persons,205.0923751
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_81_years,persons,245.9053415
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_82_years,persons,224.8668629
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_83_years,persons,225.8958702
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_84_years,persons,181.5844879
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_85_years,persons,1001.831839
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_8_years,persons,850.1048671
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,age-single-year,age_9_years,persons,794.1028196
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_0_years,persons,5562
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_10_years,persons,7027
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_11_years,persons,6910
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_12_years,persons,7015
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_13_years,persons,6878
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_14_years,persons,6579
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_15_years,persons,6443
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_16_years,persons,6533
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_17_years,persons,6435
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_18_years,persons,5994
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_19_years,persons,5414
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_1_year,persons,5912
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_20_years,persons,5255
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_21_years,persons,5495
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_22_years,persons,5832
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_23_years,persons,5800
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_24_years,persons,6232
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_25_years,persons,5921
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_26_years,persons,6001
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_27_years,persons,6229
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_28_years,persons,6356
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_29_years,persons,6545
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_2_years,persons,6085
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_30_years,persons,6630
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_31_years,persons,6617
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_32_years,persons,6883
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_33_years,persons,7047
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_34_years,persons,6842
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_35_years,persons,6901
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_36_years,persons,6993
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_37_years,persons,6734
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_38_years,persons,6781
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_39_years,persons,6723
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_3_years,persons,6079
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_40_years,persons,6997
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_41_years,persons,7033
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_42_years,persons,6477
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_43_years,persons,6335
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_44_years,persons,6198
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_45_years,persons,6202
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_46_years,persons,6479
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_47_years,persons,6746
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_48_years,persons,7046
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_49_years,persons,7098
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_4_years,persons,6577
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_50_years,persons,7292
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_51_years,persons,7356
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_52_years,persons,7462
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_53_years,persons,7610
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_54_years,persons,7536
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_55_years,persons,7558
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_56_years,persons,7789
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_57_years,persons,7458
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_58_years,persons,7177
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_59_years,persons,6965
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_5_years,persons,6482
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_60_years,persons,7000
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_61_years,persons,6471
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_62_years,persons,6350
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_63_years,persons,6268
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_64_years,persons,5931
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_65_years,persons,5757
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_66_years,persons,5325
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_67_years,persons,5196
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_68_years,persons,5049
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_69_years,persons,4706
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_6_years,persons,6592
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_70_years,persons,4774
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_71_years,persons,4701
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_72_years,persons,4627
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_73_years,persons,4510
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_74_years,persons,4635
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_75_years,persons,3983
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_76_years,persons,3958
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_77_years,persons,3889
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_78_years,persons,3719
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_79_years,persons,3134
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_7_years,persons,6573
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_80_years,persons,2666
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_81_years,persons,2747
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_82_years,persons,2644
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_83_years,persons,2302
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_84_years,persons,2115
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_85_years,persons,11061
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_8_years,persons,6841
