com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count,proportion
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,hours-worked,hours_16_30_worked_per_week,persons,175915,0.09243354836268904
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,hours-worked,hours_31_48_worked_per_week,persons,508161,0.2670103423217601
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,hours-worked,hours_49_worked_per_week,persons,78243,0.04111234473775334
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,hours-worked,not_applicable,persons,1054099,0.553870397041538
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,one_person_household_aged_66_and_over,households,1028.5518828,0.11401349203831176
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,one_person_household_other,households,1683.5180386,0.18661554531187266
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,other_household_types,households,497.6247268,0.055160982907958046
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,single_family_household_couple_family_household_all_children_non_dependent,households,798.5286935,0.08851575342109301
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,single_family_household_couple_family_household_dependent_children,households,1646.4810476,0.18251004830280965
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,single_family_household_couple_family_household_no_children,households,1028.3481801,0.11399091188795377
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,single_family_household_lone_parent_family_all_children_non_dependent,households,674.1881226,0.07473278055660905
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,single_family_household_lone_parent_family_with_dependent_children,households,940.4364992,0.10424602891415463
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-composition,single_family_household_other_family_composition_including_all_aged_66_and_over,households,723.6400618,0.0802144566592375
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,one_person_household_aged_66_and_over,households,38864,0.12196913111430527
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,one_person_household_other,households,61998,0.19457189663505295
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,other_household_types,households,15137,0.04750531951619079
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,single_family_household_couple_family_household_all_children_non_dependent,households,24638,0.07732285540331034
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,single_family_household_couple_family_household_dependent_children,households,60859,0.19099730728914943
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,single_family_household_couple_family_household_no_children,households,45523,0.14286745460365682
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,single_family_household_lone_parent_family_all_children_non_dependent,households,16882,0.052981753588711954
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,single_family_household_lone_parent_family_with_dependent_children,households,24975,0.07838048192619838
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-composition,single_family_household_other_family_composition_including_all_aged_66_and_over,households,29762,0.09340379992342407
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,one_person_household_aged_66_and_over,households,91714,0.11929717762810457
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,one_person_household_other,households,143000,0.18600754956515858
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,other_household_types,households,34240,0.044537751728049156
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,single_family_household_couple_family_household_all_children_non_dependent,households,65736,0.08550623970779905
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,single_family_household_couple_family_household_dependent_children,households,151920,0.19761025825132092
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,single_family_household_couple_family_household_no_children,households,101469,0.13198601431347606
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,single_family_household_lone_parent_family_all_children_non_dependent,households,44373,0.05771827270527819
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,single_family_household_lone_parent_family_with_dependent_children,households,66715,0.0867796760086682
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-composition,single_family_household_other_family_composition_including_all_aged_66_and_over,households,69619,0.09055706009214527
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-deprivation,deprived_in_0_dimensions,households,3125.4000641,0.3463725763576573
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-deprivation,deprived_in_1_dimension,households,2872.1138582,0.31830212332952557
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-deprivation,deprived_in_2_dimensions,households,2050.5119846,0.22724806565289368
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-deprivation,deprived_in_3_dimensions,households,845.1513081,0.09366392461597993
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,household-deprivation,deprived_in_4_dimensions,households,130.0546383,0.014413310043943521
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-deprivation,deprived_in_0_dimensions,households,133948,0.4204677793507843
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-deprivation,deprived_in_1_dimension,households,101932,0.3199683585031814
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-deprivation,deprived_in_2_dimensions,households,58943,0.18502428045415592
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-deprivation,deprived_in_3_dimensions,households,21149,0.06638750160875666
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,household-deprivation,deprived_in_4_dimensions,households,2597,0.00815208008312171
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-deprivation,deprived_in_0_dimensions,households,307468,0.39992455922426073
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-deprivation,deprived_in_1_dimension,households,245552,0.3193902304195418
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-deprivation,deprived_in_2_dimensions,households,153866,0.20013397241208875
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-deprivation,deprived_in_3_dimensions,households,55616,0.0723398997157964
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,household-deprivation,deprived_in_4_dimensions,households,6313,0.008211338228312402
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,catholic,persons,18358.0534983,0.8115064495812095
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,church_of_ireland,persons,341.1023979,0.01507822144047565
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,methodist_church_in_ireland,persons,71.6367319,0.003166657618094059
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,no_religion,persons,2126.7981817,0.09401380389086254
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,other_christian_including_christian_related,persons,616.3305715,0.02724451336263066
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,other_religions,persons,282.8172919,0.01250176422305309
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,presbyterian_church_in_ireland,persons,478.2587225,0.021141132305402634
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,religion,religion_not_stated,persons,347.1931091,0.01534745757827175
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,catholic,persons,259290,0.33774604113288015
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,church_of_ireland,persons,88566,0.11536432519177238
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,methodist_church_in_ireland,persons,21166,0.02757041423355525
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,no_religion,persons,174585,0.22741097840712668
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,other_christian_including_christian_related,persons,60777,0.07916692175530508
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,other_religions,persons,14753,0.01921696688971183
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,presbyterian_church_in_ireland,persons,135906,0.17702847570752905
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,religion,religion_not_stated,persons,12664,0.01649587668211961
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,catholic,persons,805190,0.4230605543149875
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,church_of_ireland,persons,219784,0.11547826086956521
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,methodist_church_in_ireland,persons,44735,0.02350453172205438
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,no_religion,persons,330984,0.17390463680546434
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,other_christian_including_christian_related,persons,130375,0.06850124786549323
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,other_religions,persons,25543,0.01342072770261395
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,presbyterian_church_in_ireland,persons,316135,0.16610271903323262
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,religion,religion_not_stated,persons,30504,0.01602732168658873
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_0_4_years,persons,30215,0.05799958537446828
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_10_14_years,persons,34409,0.06605023111534268
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_15_19_years,persons,30819,0.059159001213163594
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_20_24_years,persons,28614,0.05492636557686697
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_25_29_years,persons,31052,0.05960625930987884
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_30_34_years,persons,34019,0.06530160168307253
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_35_39_years,persons,34132,0.06551851226216619
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_40_44_years,persons,33040,0.06342234985180976
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_45_49_years,persons,33571,0.06444163761728527
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_50_54_years,persons,37256,0.07151522597091478
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_55_59_years,persons,36947,0.0709220811130392
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_5_9_years,persons,33360,0.06403660989880065
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_60_64_years,persons,32020,0.06146439595202629
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_65_69_years,persons,26033,0.04997197438535604
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_70_74_years,persons,23247,0.04462407285124157
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_75_79_years,persons,18683,0.035863188931033955
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_80_84_years,persons,12474,0.02394462445676377
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-five-year,age_85_plus_years,persons,11061,0.021232282436769605
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_0_4_years,persons,113882,0.059830546141160415
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_10_14_years,persons,126937,0.06668929273739906
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_15_19_years,persons,113265,0.059506390901797775
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_20_24_years,persons,111373,0.0585123848841736
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_25_29_years,persons,116455,0.06118233128035015
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_30_34_years,persons,126055,0.0662259136107899
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_35_39_years,persons,127195,0.06682483901252963
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_40_44_years,persons,122144,0.06417117918429513
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_45_49_years,persons,121558,0.06386331051287453
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_50_54_years,persons,130918,0.06878080328505329
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_55_59_years,persons,129491,0.0680310957865598
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_5_9_years,persons,124453,0.06538426580939777
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_60_64_years,persons,113092,0.059415501345217975
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_65_69_years,persons,93481,0.049112408315816515
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_70_74_years,persons,83531,0.04388494537957948
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_75_79_years,persons,66319,0.03484222255962854
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_80_84_years,persons,43844,0.023034460801645888
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-five-year,age_85_plus_years,persons,39416,0.02070810845173055
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_0_years,persons,5562,0.01067660744176047
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_10_years,persons,7027,0.013488766719390654
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_11_years,persons,6910,0.013264177889709608
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_12_years,persons,7015,0.013465731967628496
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_13_years,persons,6878,0.013202751885010518
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_14_years,persons,6579,0.012628802653603404
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_15_years,persons,6443,0.012367742133632273
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_16_years,persons,6533,0.012540502771848462
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_17_years,persons,6435,0.012352385632457502
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_18_years,persons,5994,0.011505858505198176
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_19_years,persons,5414,0.010392512170027181
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_1_year,persons,5912,0.01134845436815676
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_20_years,persons,5255,0.01008730170917858
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_21_years,persons,5495,0.01054799674442175
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_22_years,persons,5832,0.011194889356409035
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_23_years,persons,5800,0.011133463351709946
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_24_years,persons,6232,0.011962714415147653
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_25_years,persons,5921,0.011365730431978378
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_26_years,persons,6001,0.011519295443726102
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_27_years,persons,6229,0.011956955727207114
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_28_years,persons,6356,0.012200740183356625
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_29_years,persons,6545,0.01256353752361062
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_2_years,persons,6085,0.01168053870606121
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_30_years,persons,6630,0.012726700348592577
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_31_years,persons,6617,0.01270174603418357
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_32_years,persons,6883,0.013212349698244752
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_33_years,persons,7047,0.013527157972327584
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_34_years,persons,6842,0.013133647629724044
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_35_years,persons,6901,0.01324690182588799
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_36_years,persons,6993,0.013423501589397872
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_37_years,persons,6734,0.012926334863864616
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_38_years,persons,6781,0.013016554308266405
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_39_years,persons,6723,0.012905219674749306
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_3_years,persons,6079,0.011669021330180131
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_40_years,persons,6997,0.013431179839985258
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_41_years,persons,7033,0.013500284095271733
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_42_years,persons,6477,0.012433007263625055
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_43_years,persons,6335,0.012160429367772847
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_44_years,persons,6198,0.011897449285154871
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_45_years,persons,6202,0.011905127535742256
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_46_years,persons,6479,0.01243684638891875
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_47_years,persons,6746,0.012949369615626776
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_48_years,persons,7046,0.01352523840968074
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_49_years,persons,7098,0.013625055667316758
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_4_years,persons,6577,0.01262496352830971
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_50_years,persons,7292,0.013997450820804988
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_51_years,persons,7356,0.014120302830203166
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_52_years,persons,7462,0.0143237764707689
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_53_years,persons,7610,0.014607871742502188
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_54_years,persons,7536,0.014465824106635545
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_55_years,persons,7558,0.014508054484866167
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_56_years,persons,7789,0.01495147345628772
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_57_years,persons,7458,0.014316098220181515
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_58_years,persons,7177,0.013776701116417635
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_59_years,persons,6965,0.013369753835286168
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_5_years,persons,6482,0.012442605076859289
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_60_years,persons,7000,0.013436938527925798
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_61_years,persons,6471,0.012421489887743976
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_62_years,persons,6350,0.012189222807475544
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_63_years,persons,6268,0.012031818670434128
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_64_years,persons,5931,0.011384926058446843
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_65_years,persons,5757,0.011050922157895545
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_66_years,persons,5325,0.010221671094457839
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_67_years,persons,5196,0.009974047513014634
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_68_years,persons,5049,0.009691871803928193
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_69_years,persons,4706,0.009033461816059829
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_6_years,persons,6592,0.012653756968012408
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_70_years,persons,4774,0.009163992076045393
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_71_years,persons,4701,0.009023864002825597
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_72_years,persons,4627,0.008881816366958952
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_73_years,persons,4510,0.008657227537277906
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_74_years,persons,4635,0.008897172868133725
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_75_years,persons,3983,0.007645618022389779
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_76_years,persons,3958,0.007597628956218615
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_77_years,persons,3889,0.0074651791335862035
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_78_years,persons,3719,0.007138853483622291
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_79_years,persons,3134,0.006015909335217064
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_7_years,persons,6573,0.012617285277722323
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_80_years,persons,2666,0.0051175540164928824
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_81_years,persons,2747,0.0052730385908874525
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_82_years,persons,2644,0.005075323638262259
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_83_years,persons,2302,0.004418833213040741
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_84_years,persons,2115,0.0040598749980804375
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_85_years,persons,11061,0.021232282436769605
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_8_years,persons,6841,0.013131728067077197
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,diocese,age-single-year,age_9_years,persons,6872,0.01319123450912944
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_0_years,persons,21184,0.011129505009170388
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_10_years,persons,26042,0.013681767817636671
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_11_years,persons,25484,0.013388609594679862
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_12_years,persons,25639,0.013470042434390086
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_13_years,persons,25366,0.013326615561868206
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_14_years,persons,24406,0.01282225732882423
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_15_years,persons,23247,0.012213349837055515
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern-Ireland,nation,age-single-year,age_16_years,persons,23586,0.012391451338099168
